941C sVarName
3E89FC fFleeTimeToReturnToPatrol
3E8AA8 fChaseMinDist
3E8B4C fChaseMaxDist
3EAA74 fHorizontalOffset
3EAB40 fVerticalOffset
3EAC04 fTimeForNextBall
3EB14C key
3EB2F8 element
3EB730 key
3EB8DC element
3EBDF4 tPattern
3EBE6C sName
3EE734 fTimeAttacking
3EE7E0 fTargetBehindMaxTime
3EE880 fTargetAheadMaxDistance
3EE924 fTargetBehindMaxDistance
3EE9C4 fChargeLoopFarDistance
3EEA6C fChargeLoopFarDistance2
3EEF4C fTimeAttacking
3EEFF8 fTargetBehindMaxTime
3EF098 fTargetAheadMaxDistance
3EF13C fTargetBehindMaxDistance
3EF1DC fTimeOutOfFrustumToAbortAttack
3EF280 fBallGravity
3EF320 fBallTrajectoryCheckRadius
3EF3C4 fTrajectorySampleTimeInterval
3EF468 fMaxHitVerticalSpeed
3EF50C fBallDefaultLaunchAngleDegs
3EF5AC fBallLaunchSpeed
3EF650 fBallMinLaunchAngleDegs
3EF6F0 fBallMaxLaunchAngleDegs
3EF794 fHighLaunchFixedAngleDegs
3EF830 fHighLaunchMinSpeed
3EF8D0 fHighLaunchMaxSpeed
3EF974 fMediumLaunchFixedAngleDegs
3EFA14 fMediumLaunchMinSpeed
3EFAB4 fMediumLaunchMaxSpeed
3EFB5C fLowLaunchFixedAngleDegs
3EFBF8 fLowLaunchMinSpeed
3EFC9C fLowLaunchMaxSpeed
3EFD3C oOffsetPatternConfig
3F4B94 oBigkranXMagmaRainAttackDef
3F4C0C oBigkranXSpitAttackDef
3F4C7C sLaunchConfig
3F4CEC sLaunchConfig2
3F4D5C sLaunchConfig3
3F4DCC fMaxDistance1
3F4E74 fMaxDistance2
3F4F14 sMagmaBallCharClass
3F4FBC fShotHeightOffset
3F505C fReachableHeightBeforeAttack
3F5100 fReachableHeightOnAttack
3F51A0 fTimeBeforeWarningAttack
3F7C2C iNumOfCreatures
3FE34C fAimAngleInterpolationSpeed
3FE3F8 fAimAngleTolerance
3FE49C fAttackPreparationTime
3FE540 fAttackCooldownTime
400680 iSpawnPointIndex
400C10 iSpawnPointIndex
4011A0 iSpawnPointIndex
401734 iSpawnPointIndex
40180C fRinkaTypeAProbability
4018A8 fRinkaTypeBProbability
401948 fRinkaTypeCProbability
402014 iSpawnPointIndex
4020F0 eRinkaType
402680 vSpawnPointActors
402758 eType
4027F4 wpDoorCentralUnit
40288C wpDeadCutScenePlayer
407010 bAllowSimultaneousRinkas
4076D4 bPlaceholder
40777C sArmorLifeTunableId
407FD4 sDefeatedEnemyClass
4080B0 fChaseReachedDistance
40817C fChaseMinDistance
40824C fChaseMaxDistance
408314 fChaseCenterDistance
4083E0 fChaseMaxLaunchAngleDegs
4084AC fChaseProjectileRadius
40857C fChaseDistanceToFreePoint
408644 fMinSeparationFromPreviousRandomChaseCenter
408874 bUseElectricAreaAttackFX
408AA4 fElectricAreaAttackMaxDist
408CD4 fShortDistance
408ED8 fLongDistance
408F78 bUseTargetPos
4091A8 bSuspendIfNotInFrustum
4093E0 eInFrustumMode
409608 bWantsAdjustHeightOnMelee
40983C bWantsMeleeCamera
409A40 fMeleeCameraMinExtraZDist
409C48 fMeleeCameraTime
409E4C fMeleeCounterCameraMinExtraZDist
409EF0 sAutoLockOnColliderID
409F8C bAutoLockOnColliderMissilesPredictEndPos
40A02C bWantsCoordinateAttacks
40A0C8 sCrazyEndAnim
40A170 sCrazyFXNode
40A20C vCrazyFXPositionOffset
40A2B0 vCrazyFXRotationOffset
40A350 fTargetReachableWidth
40A3F0 fTargetReachableHeight
40A48C fTargetReachableRadius
40A530 bTargetReachableRadiusIgnoreSegmentNormal
40A5CC bReachableUseRadius
40A66C bCheckWeaponReachable
40A708 fReachableMaxSegmentDotToCut
40A7A8 fReachableSegmentCutDistance
40A844 sNavMeshSmartLinksGroup
40A948 sDynamicSmartLinkRulesFile
40AA44 sDynamicNavigationRulesFile
40ACA8 sNavMeshNavigationModes
40AF0C sNavMeshEnvironmentTypes
40B170 sForbiddenNavigateOverNavMeshPolygonLogicTypeFlags
40B3D4 sForbiddenNavigateInsideNavMeshPolygonLogicTypeFlags
40B4C0 bAwaitOnTargetTunnelEntrances
40B6F4 sNavMeshGlobalSmartLinkTypes
40B954 fVisitedNavMeshEdgesDistance
40B9F4 vNavMeshAStarExtraSize
40BA94 eNavigablePathType
40BB2C fMinYNormalInPath
40BBD0 fNavigablePathCutDistance
40BC70 fNavigablePathCutDistanceInPathLimits
40BD0C fNavigablePathCutDistanceWithWalls
40BDAC vNavigablePathCharacterSize
40BE58 bNavigablePathCanStitchEdges
40BEF8 bCanApplyMeleeReactionKinematicMovementModifier
40BFC4 bWantsRotateOnMeleeCrazy
40C090 bGeneratePathInOpenDoors
40C160 eCutPathMode
40C228 tPresets
40C2C4 bAlwaysTargetDetected
40C364 bRequiresActivationPerception
40C400 oActivationPerceptionRuleSet
40C470 oStartDetectionPerceptionRuleSet
40C4E0 oExtendDetectionPerceptionRuleSet
40C550 bStartDetectionRequiresLOS
40C61C bEndDetectionRequiresLOS
40C6EC eDetectionLOSMode
40C7B0 bStartDetectionRequiresTargetInFront
40C878 bEndDetectionRequiresTargetInFront
40C944 fStartMaxDistForTargetDetection
40CA14 fEndMaxDistForTargetDetection
40CAE0 fTimeForTargetDetection
40CBB0 fTimeForTargetDetectionEnd
40CC80 bStartShouldBeInFrustrumForTargetDetection
40CD48 bEndShouldBeInFrustrumForTargetDetection
40CE18 bStartShouldCheckIfTargetIsInAreaOfInterest
40CEE0 bEndShouldCheckIfTargetIsInAreaOfInterest
40CFB0 bUseStartAOIWhenEndAOIIsEmpty
40D078 bUseAlwaysEndAreaOfInterestAfterFirstDetection
40D144 bIsAreaOfInterestOptional
40D20C bStartShouldTargetBeReachableForDetection
40D2D8 bEndShouldTargetBeReachableForDetection
40D3A0 bStartCanSeeThroughOpticCamo
40D440 bEndCanSeeThroughOpticCamo
40D4DC bForceTargetDetectionByOtherSpawnGroupMember
40D5A8 bResumeOtherSpawnGroupMembersOnTargetDetection
40D648 bAllowsTrespass
40D714 bForceOnCollisionStayProcess
40D7DC tTrespassCollidersIds
40D84C tTrespassCollidersTags
40DA20 bMeleeBigAIReaction
40DC50 bAllowMultipleMeleeHits
40DCF0 bUsingDCCenter
40DD8C fTargetOnGroundDist
40DE30 fMinFlyngDistToFloor
40DED0 fMotionSpeed
40DF9C bIsReskin
40E064 bUpdatePathToTarget
40E104 bTweakWalkCyclesBeforeSmartLink
40E1A0 fMinNumWalkCyclesToTweak
40E248 fMaxNumWalkCyclesToTweak
40E2EC fMinWalkKinematicDeltaFactor
40E390 fMaxWalkKinematicDeltaFactor
40E438 bPlayerCanJump
40E4D8 bUseNavmeshPath
40E578 bMeleeCameraFinishIfNotForcedCharge
40E618 fBlockableAttackWarningNoticeTime
40E6B8 fBlockableAttackWarningRadius
40E75C fBlockableAttackWarningVolume
40E960 sDefaultInvulnerableDamageMask
40EBF0 sArmoredInvulnerableDamageMask
40ED18 sMorphingNode
40EE14 v3MorphingOffset
40EEBC eXpawnAngPolicy
40EF50 fXCellMorphingEffectScale
40EFF4 sPushAnim
40F0DC sPushBackAnim
40F1D8 bIgnoreRotateOnPush
40F2A4 bInvertRotateOnPush
40F36C fIgnoreShootsTime
40F40C fBackToNormalityTime
40F4AC fBackToNormalityInMoreShootsTime
40F54C fDistanceToPathLimitInFlee
40F5EC fDashMeleeLimitToAdd
40F68C oDeathImpactDisplacementDefault
40F740 oDeathImpactDisplacementStrong
40F7F8 bWantsForceBarelyFrozenDeath
40F8C0 bWantsForceScrewBounceOnDead
40F98C bIgnoreFleeTime
40FA2C bSetNewParamsOnFlee
40FACC fFleeSpeed
40FB6C fFleeAcceleration
40FC0C fPatrolSpeed
40FCAC fPatrolAcceleration
40FD50 bWantsCauseBumpFXByDefault
40FDEC bCheckSLWhenAttackEnds
40FE90 fDistToDestroyProjectile
40FF34 bAllowBlindAttackOnPush
40FFD4 sBlindAttackName
4100DC bComputeSupportOnPath
41017C fMinBackSpaceToOverrideMeleeAction
410244 fMinDist2TargetToOverrideMeleeAction
415E54 sBehaviorTreePath
415F30 fMaxCrazyTime
4166B8 fBlockableAttackWarningRadiusGooplot
416764 fBlockableAttackWarningRadiusChozoCommanderKiCounter
416804 fBlockableAttackWarningRadiusChozoCommanderKiStrike
4168AC fBlockableAttackWarningRadiusPoisonfly
416948 fBlockableAttackWarningRadiusQuetzoa
4169EC fBlockableAttackWarningRadiusIceflea
416A88 fBlockableAttackWarningRadiusTakumaku
416B2C fBlockableAttackWarningRadiusDredhed
416BCC fBlockableAttackWarningRadiusBlindfly
416C6C fBlockableAttackWarningRadiusKlaida
416D08 fBlockableAttackWarningRadiusArmadigger
416DA8 fBlockableAttackWarningRadiusShelmit
416E44 fBlockableAttackWarningRadiusDropter
416EE4 fBlockableAttackWarningRadiusSakai
416F84 fBlockableAttackWarningRadiusSharpaw
417024 fBlockableAttackWarningRadiusQuetshockerX
417CFC bUseIsInFrustumForBossCamera
417F2C bUseAngry
417FF8 bManuallyRemoveFromTeamManager
418224 bWantsLifeFeedback
418458 bRemovePlayerInputOnDeath
41868C bSetPlayerInvulnerableWithReactionOnDeath
418758 bOpenDoorWhenDie
418824 sBossBattleLabel
418930 sInventoryItemOnKilled
418A38 bCheckOrientationInGrab
418B04 bPersistenBossDefeatedPushSetup
418BA4 bGiveInventoryItemOnDead
419CEC bWantsDrawModelPrimitiveSet
41A184 sBumpedFX
41A260 sDeathTimeline
41B0B0 bEnabled
41B158 fMinDistanceBetweenPlayerAndWall
41B1F8 fMaxDistanceToDashBack
41B29C fDistanceToEndCharge
41BC5C bCheckAuraNotCharged
41BD04 bSyncCapeActionOnStart
41C920 bEnabled
41C9C8 fHeihtToStartAttack
41CA68 fClosestDistToStartAttack
41CB0C fAimAngleInterpSpeed
41CBB0 fShotAngleInterpSpeedMin
41CC58 fShotAngleInterpSpeedMax
41CCFC fTimeAiming
41CDA0 fTimeShootingInit
41CE40 fTimeShooting
41CEE4 fTimeShootingLong
41CF84 fTimeToImpact
41D02C fTimeToResetHittingPlayer
41D0C8 fContinuosDamage
41D16C fImpactDamage
41DA5C fMinDistanceToWall
41DB08 fSphereHeight
41DFD4 fDesiredDistanceToAttack
41E080 fMinHyperDashDistance
41E120 fMaxHyperDashDistance
41E604 fHeightOverSamus
41E6B0 fDistanceBehindSamus
41EB74 fPreparationTime
41EC20 fVerticalPreparationTime
41ECC4 fChangeDirProb
41F1A4 fTimeToLaunchEnd
41F250 fDistToForceMelee
41F2F4 fDistToLaunchInit
41F398 fBlockableAttackWarningTimeout
41F438 fMinCameraBoundingWidth
41FD24 fNoReactionTimeCharging
41FDD4 fMinTimeCharging
41FE74 fMaxTimeCharging
41FF18 fSlomo
41FFBC fSlomotime
420068 sSlomoFunction
42011C fDistanceToEndCharge
420624 fHeightToSamus
4206D0 fTimeTracking
420770 fMinSpeed
420814 fMaxSpeed
4208B4 fDistToClampMaxSpeed
420F10 fFinalAngleDeg
420FB4 fTimeAtFinalAngle
421054 fTimeToReachFinalAngle
4210F8 fMinDistToWall
421198 sAngleIncrementCurve
421A6C fMinDistanceInSpaceJump
422784 fHeight
422830 fAimingAngle
4228D0 fMinTrackingTime
422974 fMaxTrackingTime
422A14 fChargingTime
422ABC fShootingTime
422B5C fMinXDistToAttack
422C00 fMinYDistToAttack
422CA0 fMinXDistToShot
423574 fAimingTime
423620 fChargingTime
4236C0 fFiringTime
423764 fAimAngleInterpSpeedMin
423808 fAimAngleInterpSpeedMax
448304 sAttack
4483FC sAttackBlc
4484D0 bWaitOnAbort
44AFB4 fMotionSpeed
44B064 bKiCounterDeactivateAura
44B100 bKiCounterShowMeleableFX
44B1A4 bKiCounterUseZoomCamera
44B240 iInitialStage
44B2E0 fSentenceSphereSpeed
44B384 TRI_COMBO
44B424 KI_STRIKE
44B4C4 SENTENCE_SPHERE
44B564 POWER_PULSE
44B604 AURA_SCRATCH
44B6A4 KI_COUNTER
44B744 LANDING_SLAM
44B7E4 AIR_CHARGE
44B884 ZERO_LASER
44B924 BEAM_BURST
44B9C4 HYPER_SPARK
44BA64 ENERGY_SHARDS
44BB04 ZERO_LASER_GROUNDED
44BBA4 HYPER_DASH
44BC44 ULTIMATE_GRAB
44BCE4 KI_GRAB
44C334 oChozoCommanderTriComboAttackDef
44C3AC oChozoCommanderKiStrikeAttackDef
44C41C oChozoCommanderSentenceSphereAttackDef
44C48C oChozoCommanderPowerPulseAttackDef
44C4FC oChozoCommanderAuraScratchAttackDef
44C56C oChozoCommanderKiCounterAttackDef
44C5DC oChozoCommanderLandingSlamAttackDef
44C64C oChozoCommanderAirChargeAttackDef
44C6BC oChozoCommanderZeroLaserAttackDef
44C72C oChozoCommanderBeamBurstAttackDef
44C79C oChozoCommanderHypersparkAttackDef
44C80C oChozoCommanderEnergyShardsAttackDef
44C87C oChozoCommanderZeroLaserGroundedAttackDef
44C8EC oChozoCommanderHyperDashAttackDef
44C95C oChozoCommanderUltimateGrabAttackDef
44C9CC oChozoCommanderKiGrabAttackDef
44CA3C fAuraLife
44CAE0 fLifeToRecoverAfterUltimateGrabStage1
44CB80 fLifeToRecoverAfterUltimateGrabStage3
44CC20 fUltimateGrabDamage
44CCC0 fTimeBetweenKiStrikeAttacks
44CD64 fAttackWaitTimeBetweenPhases
44CE08 fMinDistToHyperDash
44CEAC fMaxVerticalDiffToAboveHyperDash
44CF4C oDamageSourceFactorShortShootingGrab
44CFBC oDamageSourceFactorLongShootingGrab
44D984 bUltimateGrabTestMode
44DA2C wpUltimateGrabLandmark
44DAD0 wpDeadCutScenePlayer
44DB68 wpPhase2CutscenePlayer
44DC00 wpPhase3CutscenePlayer
44DC98 wpPhase3EndLeftCutscenePlayer
44DD30 wpPhase3EndRightCutscenePlayer
4571F4 fAngleDispersion
45729C fPositionDispersion
457338 iNumExplosions
4573DC fTimeBetweenExplosions
45747C fInitialTimeBetweenExplosions
457520 fMaxLifeTime
457B80 fRotationSpeedDeg
457C24 fInitialRadius
457CC4 fMinRadius
457D64 fMaxRadius
457E04 fTimeToReachMinRadius
457EA8 fTimeToReachMaxRadius
45BE2C fInitialTimeToShot
45BED8 fTimeBetweenShot_1_2
45BF7C fTimeBetweenShot_2_3
45C65C key
45C808 element
45CC40 key
45CDEC element
45D408 fMinAttackDistance
45D4B4 fMaxAttackDistance
45D550 fTimeToFinishAttack
45D5F4 fTimeToWaitAfterBeamCharged
45DC30 tPatterns
460CCC fMinAttackDistance
460D78 fMaxAttackDistance
460E18 fMaxTraveledDistance
460EBC fTimeToDisableAttackAfterMeleeSuccess
461A44 fMinAttackDistance
461AF0 fMaxAttackDistance
461B8C fExplosionRadius
461C34 fExplosionTimeToReachRadius
461CD8 fExplosionTimeAtMaxRadius
461D78 fSpecialEnergyConsume
4626A8 fMinAttackDistance
462754 fMaxAttackDistance
462D9C fTraveledMaxDistanceToAddToMaxDistance
462E48 fDistanceToReachableTarget
462EE8 fDistanceToReachableTargetMB
462F90 fDistanceToNonReachableTarget
463030 fDistanceToLaunchEnd4m
46BD04 fMinTimeToStartChargeBeam
46BDB0 fMaxTimeToStartChargeBeam
46BE50 fTimeToChargeBeam
46BEF4 fExplosionRadius
46BF94 fExplosionTimeToReachRadius
46C03C fExplosionTimeAtMaxRadius
46C0E0 fCoreDamageFactor
46C184 fTimeBetweenAttackGoingToShootingPosition
46C224 fTimeBetweenAttackInShootingPosition
46C2C8 fRangedAttackAfterMeleeAttackProbability
46C368 fMeleeAttackAfterRangedAttackProbability
46C408 fChangeToRangedAttackOnSamePlatformProbability
46C4A4 bAllCanUseChargeBeam
46CAE8 oChozoRobotSoldierCannonShotAttackDef
46CB60 oChozoRobotSoldierDashSlashAttackDef
46CBD0 oChozoRobotSoldierDisruptionFieldAttackDef
46CC40 oChozoRobotSoldierUppercutAttackDef
46CCB0 oRunningAnims
46CD20 oShootingPositionQuerySystemDef
46CD90 oSelectedShootingPositionQuerySystemDef
46CE00 oNoPathFoundShootingPositionQuerySystemDef
46CE70 oDamageSourceFactorElite
46CEE0 oDamageSourceFactorCrazy
46CF50 oDamageSourceFactorCrazyElite
46DB40 bAlternativeSkin
46DBF0 wpPatrolPath
46DC90 tShootingPositions
477A5C fChargedSpeed
47A1C0 fMinAttackDistance
47A26C fMaxAttackDistance
47ADE8 fMinAttackDistance
47AE94 fMaxAttackDistance
47BA18 fMinAttackDistance
47BAC4 fMaxAttackDistance
47BB60 fWaveSpeed
47BC04 fWaveProjectileRadius
47BCA4 fWaveHeight
47BD48 fWaveInitialOffset
47BDE8 fWaveOffset
47BE90 fWaveParticlesOffset
47BF30 sWaveOffsetFactorizerFunction
47CD2C fMinAttackDistance
47CDD8 fMaxAttackDistance
47CE74 fSplashRadius
47D9F8 fMinAttackDistance
47DAA4 fMaxAttackDistance
47DB44 fLifeRecoveredOnGrab
47DBE8 fDistanceFromWallToGrab
47E228 fUltimateGrabDamage
47E848 fMinAttackDistance
47E8F4 fMaxAttackDistance
48C38C oChozoWarriorXGlaiveSpinAttackDef
48C404 oChozoWarriorXWallClimbAttackDef
48C474 oChozoWarriorXLandAttackDef
48C4E4 oChozoWarriorXChangeWallAttackDef
48C554 oChozoWarriorXSpitAttackDef
48C5C4 oChozoWarriorXUltimateGrabAttackDef
48FE60 fMinAttackDistance
48FF0C fMaxAttackDistance
490A88 fMinAttackDistance
490B34 fMaxAttackDistance
4916B8 fMinAttackDistance
491764 fMaxAttackDistance
491804 fSkipAttackProb
495620 fGrappleTime
4956CC fShieldLife
49576C fShieldDamagePerMissile
495810 fShieldDamagePerMelee
4958B4 bAllowShieldImpactAnim
495954 fMinTimeBetweenShieldImpactAnim
495F9C oChozoWarriorGlaiveSpinAttackDef
496014 oChozoWarriorGlaiveWalljumpAttackDef
496084 oChozoWarriorDeflectorShieldAttackDef
4960F8 bUsesShield
496198 fTargetMinDistanceToFloorToForceGlaiveSpinAttack
496238 fGlaiveSpinAttackOffsetDistanceIfTargetOnAir
496F14 wpChozoWarrioXSpawnPoint
496FC8 eTransformationType
49E628 oChozoZombieXPoisonClawsAttackDef
49F514 fLaserWidth
49F5C0 sStartLavaTL
49F664 sEndLavaTL
49FD50 bEnabled
4A039C fLoopTimeout
4A0448 fDistanceToLaunchAttackIfImpacted
4A0A2C bEnabled
4A0AD4 iPattern
4A1564 eState
4A15DC fWidth
4A1680 fTime
4A1720 fPlayRateFactor
4A17C4 bChangeDirection
4A1EA0 key
4A204C element
4A2484 key
4A2630 element
4A2E00 key
4A2FAC element
4A33E4 key
4A3590 element
4A3B94 tPatterns
4A3C0C fBreatheSpeedFactor
4A3CB4 fTimeToPuddleDamage
4A93A8 bEnabled
4A9450 iForcedPattern
4AA0F4 eArmToChange
4AA194 fDelay
4AA230 fAnimSpeed
4AA58C eLeftUpArmPos
4AA628 eLeftDownArmPos
4AA6B8 eRightUpArmPos
4AA74C eRightDownArmPos
4AA7E0 tActions
4AAFE0 key
4AB18C element
4AB5C4 key
4AB770 element
4ABF40 key
4AC0F8 element
4AC530 key
4AC6E8 element
4ACD00 fTimeInit
4ACDAC fTimeBetweenShots
4ACE50 fTimeLocked
4ACEF8 fShotPreparationTime
4ACF98 fShotTime
4AD040 fDamageRadius
4AD0E0 fAimSpeed
4AD184 fAimMinSpeed
4AD224 fAimMaxSpeed
4AD2C8 fAimMaxSpeedMaxDistance
4AD36C tInitialState
4AD3DC tPatterns
4B29F4 bEnabled
4B3558 bEnabled
4B3B9C fLoopTimeout
4B416C bEnabled
4B4214 fPreparationTimeOffset
4B42B0 bBreakable
4B4604 tFireBalls
4B467C fDelay
4B4720 fHorizontalOffset
4B47C0 bSpawnWallDamage
4B4860 bStartWind
4B48FC bStartStun
4B512C key
4B52D8 element
4B5710 key
4B58BC element
4B608C key
4B6238 element
4B6670 key
4B681C element
4B6FF0 key
4B71A8 element
4B75E0 key
4B7798 element
4B7DD0 bEnabled
4B7E78 iForcedPattern
4B7F18 fShinesparkChargeExtensionWindTunnelPlayRate
4B8564 sEndAttackAnim
4B8670 sShotAttackAnim
4B876C sStunAttackAnim
4B8868 iNumShots
4B890C fTimeToEndAttack
4B89AC tLaunchPatterns
4CBE00 iInitialStage
4CBEAC LAVA_CARPET
4CBF48 WIND_TUNNEL
4CBFEC STRONG_WHIP
4CC088 REAPER
4CC12C LAVA_DROPS
4CC1C8 LASER_BITE
4CC26C fMinLifeRestored4Arms
4CC310 fMaxLifeRestored4Arms
4CC3B8 fMinLifeRestored3Arms
4CC45C fMaxLifeRestored3Arms
4CC504 fMinLifeRestored2Arms
4CC5A8 fMaxLifeRestored2Arms
4CC650 fMinLifeRestored1Arms
4CC6F0 fMaxLifeRestored1Arms
4CC798 fPhase2Timeout
4CCDE0 oCooldownXBossLavaCarpetAttackDef
4CCE58 oCooldownXBossLavaDropsAttackDef
4CCEC8 oCooldownXBossReaperAttackDef
4CCF38 oCooldownXBossStrongWhipAttackDef
4CCFA8 oCooldownXBossWindTunnelAttackDef
4CD018 oCooldownXBossLaserBiteAttackDef
4CD08C tTentacles
4CD12C fMinTimeToRelaxAction
4CD1CC fMaxTimeToRelaxAction
4CD270 fTimeToGoToPhase3After4WPDestroyed
4CD314 oGrabDamageSourceFactor
4CE308 wpWindTunnelDamageTrigger
4CE3B0 wpLavaCarpetFloorFX
4CE448 wpCoolShinesparkTrigger
4CE4E0 wpDeathCutscenePlayer
4CE5A4 wpDeathFromGrabCutscenePlayer
4D59F4 fPreparationTime
4D5AA0 fMovingSpeed
4D7334 fAcceleration
4D73E0 fTurningAcceleration
4D7484 fMaxTurningAngle
4D7528 fBrakeDistance
4D75C8 fMinBrakeSpeed
4D766C sBrakeCurve
4D7754 fImpactSpeed
4D77F8 fImpactTime
4D789C fImpactInvulnerableTime
4D7944 fXParasiteDropCooldownTime
4D79E4 iXParasiteMinDrop
4D7A88 iXParasiteMaxDrop
4D7B28 sInventoryItemOnBigXAbsorbed
4DA784 fAttackCoolDown
4DD4B8 oDaivoSpitAttackDef
4DDAEC wpSwarmActor
4DDB94 wpSwarmAOIBegin
4DDC28 wpSwarmAOIEnd
4DDDB4 fChaseForcedDistanceToWall
4DEBEC fVomitSpeed
4E2B7C fHightBlendSpeed
4E55E4 eSubspecies
4E5688 fTimeBetweenCharges
4E5724 oDredhedDiveAttackDef
4E74D4 fStartAttackDistance
4E7580 fMaxAttackTravelDistance
4EA130 bWantsIceExplosion
4EA1D8 fMaxFreezeTime
4EA278 fMinFreezeTime
4EA31C fFreezeExplosionPreparationTime
4EA3BC fFreezeExplosionRadius
4EA460 fFreezeExplosionDuration
4EA504 fFreezeExplosionRemanentDuration
4EA5AC eSubspecies
4EA644 oDropterDiveAttackDef
4EE394 rConfig
4EE40C fHeadHeatIncrementFactor
4EE4B0 fTimeToStartHeatRecover
4EE554 fHeadHeatRecoveredPerSecond
4F0A18 rConfig
4F0A90 fHeadHeatIncrementFactor
4F0B38 fHeadHeatIncrementFactorForGround
4F0BDC fTimeToStartHeatRecover
4F0C80 fHeadHeatRecoveredPerSecond
4F318C rConfig
4F3204 fHeadHeatIncrementFactor
4F32A8 fTimeToStartHeatRecover
4F334C fHeadHeatRecoveredPerSecond
4F33F0 fSpeedBoosterPhase1PatrolSpeed
4F3588 fSpeedBoosterPhase1PatrolSearchSpeed
4F3714 fSpeedBoosterPhase1PatrolSearch2Speed
4F3890 fSpeedBoosterPhase1SearchSpeed
4F3A14 bSpeedBoosterPhase1ChaseSpeedModulation
4F3B24 fSpeedBoosterPhase1ChaseSpeed
4F3CB0 fSpeedBoosterPhase1CloseChaseSpeed
4F3E34 fSpeedBoosterPhase1FarDistChaseSpeed
4F3FCC fSpeedBoosterPhase1CloseDistChaseSpeed
4F414C fSpeedBoosterPhase1OutOfCameraSpeed
4F42D8 fSpeedBoosterPhase1Search2Speed
4F445C fSpeedBoosterPhase2ProtectorOnChaseSpeed
4F45E8 fSpeedBoosterPhase2ProtectorOnOutOfCameraSpeed
4F4764 fSpeedBoosterPhase2ProtectorDestroyedChaseFarSpeed
4F48F0 fSpeedBoosterPhase2ProtectorDestroyedChaseCloseSpeed
4F4A74 fSpeedBoosterPhase2ProtectorDestroyedChase2FeetFarSpeed
4F4C00 fSpeedBoosterPhase2ProtectorDestroyedChase2FeetCloseSpeed
4F4D84 fSpeedBoosterPhase2ProtectorDestroyedOutOfCameraFarSpeed
4F4F08 fSpeedBoosterPhase2ProtectorDestroyedOutOfCameraCloseSpeed
4F5084 fSpeedBoosterPhase2ProtectionHeadImpactedSpeedFactor
4F520C fSpeedBoosterAudioVolumeIncrease
4F73AC rConfig
4F7424 fHeadHeatIncrementFactor
4F74C8 fTimeToStartHeatRecover
4F756C fHeadHeatRecoveredPerSecond
4F8768 rConfig
4F87E4 fGrabTutoCameraDistance
4F929C sDirtMaterialConstantId
4FCBA4 rConfig
4FCC1C fHeadHeatIncrementFactor
4FCCC4 fHeadHeatIncrementFactorDuringPursuit
4FCD68 fTimeToStartHeatRecover
4FCE0C fHeadHeatRecoveredPerSecond
4FD8F0 tFast4LegTransformationMagnet
4FD990 wpForceEmmyPerceptionVisionConeOffShape
4FDA28 bZipLine004Behavior
4FDB10 wpPhase2HeatEnabledLogicShape
502648 rConfig
51CEFC bControlsEmmyZoneLight
51D104 bCanUseTunnels
51D1A4 sInventoryItemOnKilled
51E534 sWalkingWallUpRelaxAnim
51E7A0 sWalkingWallUpFrontAnim
51EA04 sWalkingWallUpBackAnim
51EC68 sWalkingWallUpFrontInitAnim
51EECC sWalkingWallUpBackInitAnim
51F130 sWalkingWallUpFrontEndAnim
51F394 sWalkingWallUpBackEndAnim
51F5F8 sWalkingWallDownRelaxAnim
51F85C sWalkingWallDownFrontAnim
51FAC0 sWalkingWallDownBackAnim
51FD24 sWalkingWallDownFrontInitAnim
51FF88 sWalkingWallDownBackInitAnim
5201EC sWalkingWallDownFrontEndAnim
520450 sWalkingWallDownBackEndAnim
5206B4 sWalkingCeilRelaxAnim
520918 sWalkingCeilFrontAnim
520B7C sWalkingCeilBackAnim
520DE0 sWalkingCeilFrontInitAnim
521044 sWalkingCeilBackInitAnim
5212A8 sWalkingCeilFrontEndAnim
52150C sWalkingCeilBackEndAnim
521770 sWalkingPatrolRelaxAnim
5219D4 sWalkingPatrolFrontAnim
521C38 sWalkingPatrolBackAnim
521E9C sWalkingPatrolFrontInitAnim
522100 sWalkingPatrolBackInitAnim
522364 sWalkingPatrolFrontEndAnim
5225C8 sWalkingPatrolBackEndAnim
52282C sWalkingWallUpPatrolRelaxAnim
522A90 sWalkingWallUpPatrolFrontAnim
522CF4 sWalkingWallUpPatrolBackAnim
522F58 sWalkingWallUpPatrolFrontInitAnim
5231BC sWalkingWallUpPatrolBackInitAnim
523420 sWalkingWallUpPatrolFrontEndAnim
523684 sWalkingWallUpPatrolBackEndAnim
5238E8 sWalkingWallDownPatrolRelaxAnim
523B4C sWalkingWallDownPatrolFrontAnim
523DB0 sWalkingWallDownPatrolBackAnim
524014 sWalkingWallDownPatrolFrontInitAnim
524278 sWalkingWallDownPatrolBackInitAnim
5244DC sWalkingWallDownPatrolFrontEndAnim
524740 sWalkingWallDownPatrolBackEndAnim
5249A4 sWalkingCeilPatrolRelaxAnim
524C08 sWalkingCeilPatrolFrontAnim
524E6C sWalkingCeilPatrolBackAnim
5250D0 sWalkingCeilPatrolFrontInitAnim
525334 sWalkingCeilPatrolBackInitAnim
525598 sWalkingCeilPatrolFrontEndAnim
5257FC sWalkingCeilPatrolBackEndAnim
